id_comentario,responsavel,termo_original,entidade_aproximada,distancia
128,Suporte,extrato,extrato,0
128,Suporte,carregamento,carregamento,0
128,Suporte,relatórios,relatorio,2
128,Suporte,naum,api,3
129,Serviços,achei,api,3
129,Serviços,estranho,extrato,3
130,Geral,cartão,cartao,1
130,Geral,cartão,cartao,1
130,Geral,probelma,problema,2
131,Pós-venda,carregamento,carregamento,0
131,Pós-venda,relatórios,relatorio,2
131,Pós-venda,relatório,relatorio,1
131,Pós-venda,erro,erro,0
131,Pós-venda,integração,integracao,2
131,Pós-venda,suporte,suporte,0
131,Pós-venda,pediu,pix,3
132,Geral,carregamento,carregamento,0
132,Geral,relatórios,relatorio,2
132,Geral,erro,erro,0
132,Geral,relatório,relatorio,1
133,Geral,carregamento,carregamento,0
133,Geral,relatórios,relatorio,2
133,Geral,erro,erro,0
133,Geral,relatório,relatorio,1
133,Geral,login,login,0
133,Geral,ploblema,problema,1
134,Produto,atendimento,atendimento,0
134,Produto,pagamento,pagamento,0
134,Produto,cartão,cartao,1
134,Produto,duas,bug,3
134,Produto,carregamento,carregamento,0
134,Produto,relatórios,relatorio,2
134,Produto,pagamento,pagamento,0
134,Produto,erro,erro,0
134,Produto,dashboard,dashboard,0
135,Suporte,login,login,0
135,Suporte,boleto,boleto,0
135,Suporte,login,login,0
135,Suporte,duas,bug,3
135,Suporte,carregamento,carregamento,0
135,Suporte,relatórios,relatorio,2
136,Produto,consultar,consultor,1
136,Produto,saldo,saldo,0
136,Produto,limite,limite,0
136,Produto,duas,bug,3
136,Produto,suporte,suporte,0
136,Produto,pediu,pix,3
136,Produto,naum,api,3
137,Pós-venda,suporte,suporte,0
137,Pós-venda,pediu,pix,3
137,Pós-venda,erro,erro,0
137,Pós-venda,cadastro,cadastro,0
137,Pós-venda,cadastro,cadastro,0
137,Pós-venda,dashboard,dashboard,0
137,Pós-venda,duas,bug,3
137,Pós-venda,demoro,erro,3
137,Pós-venda,platafroma,plataforma,2
138,Suporte,suporte,suporte,0
138,Suporte,pediu,pix,3
138,Suporte,pagamento,pagamento,0
138,Suporte,login,login,0
138,Suporte,duas,bug,3
139,Suporte,carregamento,carregamento,0
139,Suporte,relatórios,relatorio,2
141,Suporte,erro,erro,0
141,Suporte,consultar,consultor,1
141,Suporte,saldo,saldo,0
141,Suporte,atendimento,atendimento,0
141,Suporte,consultar,consultor,1
141,Suporte,saldo,saldo,0
141,Suporte,erro,erro,0
141,Suporte,performance,performance,0
141,Suporte,carregamento,carregamento,0
141,Suporte,relatórios,relatorio,2
142,Suporte,carregamento,carregamento,0
142,Suporte,relatórios,relatorio,2
142,Suporte,atendimento,atendimento,0
142,Suporte,extrato,extrato,0
143,Produto,boleto,boleto,0
143,Produto,integração,integracao,2
143,Produto,duas,bug,3
143,Produto,suporte,suporte,0
143,Produto,pediu,pix,3
143,Produto,boleto,boleto,0
143,Produto,erro,erro,0
143,Produto,erro,erro,0
143,Produto,boleto,boleto,0
144,Suporte,relatório,relatorio,1
144,Suporte,onboarding,onboarding,0
144,Suporte,duas,bug,3
144,Suporte,relatório,relatorio,1
144,Suporte,erro,erro,0
144,Suporte,relatórios,relatorio,2
144,Suporte,suporte,suporte,0
144,Suporte,pediu,pix,3
144,Suporte,onboarding,onboarding,0
145,Suporte,dashboard,dashboard,0
145,Suporte,dashboard,dashboard,0
145,Suporte,erro,erro,0
145,Suporte,integrar,integracao,3
145,Suporte,sistema,sistema,0
146,Produto,dashboard,dashboard,0
147,Produto,pagamentos,pagamento,1
147,Produto,pagamentos,pagamento,1
147,Produto,carregamento,carregamento,0
147,Produto,relatórios,relatorio,2
147,Produto,relatório,relatorio,1
147,Produto,erro,erro,0
147,Produto,usabilidade,usabilidade,0
147,Produto,relatório,relatorio,1
147,Produto,pagamentos,pagamento,1
147,Produto,duas,bug,3
148,Geral,atendimento,atendimento,0
149,Serviços,erro,erro,0
149,Serviços,relatório,relatorio,1
149,Serviços,atendimnto,atendimento,1
149,Serviços,bugou,bug,2
149,Serviços,sitema,sistema,1
150,Pós-venda,cadastro,cadastro,0
150,Pós-venda,erro,erro,0
150,Pós-venda,integrar,integracao,3
150,Pós-venda,sistema,sistema,0
150,Pós-venda,cadastro,cadastro,0
150,Pós-venda,suporte,suporte,0
150,Pós-venda,pediu,pix,3
150,Pós-venda,ploblema,problema,1
152,Produto,cadastro,cadastro,0
152,Produto,erro,erro,0
152,Produto,pagamentos,pagamento,1
152,Produto,suporte,suporte,0
152,Produto,pediu,pix,3
152,Produto,dashboard,dashboard,0
152,Produto,erro,erro,0
152,Produto,cadastro,cadastro,0
152,Produto,cadastro,cadastro,0
152,Produto,dashboard,dashboard,0
152,Produto,duas,bug,3
152,Produto,platafroma,plataforma,2
153,Suporte,erro,erro,0
153,Suporte,integrar,integracao,3
153,Suporte,sistema,sistema,0
153,Suporte,carregamento,carregamento,0
153,Suporte,relatórios,relatorio,2
153,Suporte,suporte,suporte,0
153,Suporte,pediu,pix,3
153,Suporte,integração,integracao,2
154,Serviços,pagamento,pagamento,0
154,Serviços,erro,erro,0
154,Serviços,relatórios,relatorio,2
154,Serviços,extrato,extrato,0
154,Serviços,atendimnto,atendimento,1
155,Produto,suporte,suporte,0
155,Produto,pediu,pix,3
156,Serviços,atendimento,atendimento,0
156,Serviços,erro,erro,0
156,Serviços,boleto,boleto,0
156,Serviços,cartão,cartao,1
157,Produto,carregamento,carregamento,0
157,Produto,relatórios,relatorio,2
157,Produto,transferência,transferencia,1
157,Produto,integração,integracao,2
157,Produto,duas,bug,3
158,Produto,carregamento,carregamento,0
158,Produto,relatórios,relatorio,2
158,Produto,suporte,suporte,0
158,Produto,pediu,pix,3
158,Produto,erro,erro,0
158,Produto,pagamento,pagamento,0
158,Produto,extrato,extrato,0
158,Produto,ploblema,problema,1
158,Produto,bugou,bug,2
159,Serviços,atendimento,atendimento,0
159,Serviços,transferência,transferencia,1
159,Serviços,duas,bug,3
160,Suporte,cadastro,cadastro,0
160,Suporte,integração,integracao,2
160,Suporte,duas,bug,3
161,Serviços,suporte,suporte,0
161,Serviços,pediu,pix,3
161,Serviços,pagamentos,pagamento,1
161,Serviços,erro,erro,0
161,Serviços,pagamento,pagamento,0
161,Serviços,atendimento,atendimento,0
161,Serviços,pagamento,pagamento,0
161,Serviços,pagamentos,pagamento,1
161,Serviços,duas,bug,3
161,Serviços,platafroma,plataforma,2
161,Serviços,bugou,bug,2
162,Suporte,onboarding,onboarding,0
162,Suporte,atendimento,atendimento,0
162,Suporte,suporte,suporte,0
162,Suporte,pediu,pix,3
163,Suporte,transferência,transferencia,1
163,Suporte,limite,limite,0
163,Suporte,duas,bug,3
163,Suporte,suporte,suporte,0
163,Suporte,pediu,pix,3
164,Geral,atendimento,atendimento,0
164,Geral,integrar,integracao,3
164,Geral,sistema,sistema,0
164,Geral,erro,erro,0
164,Geral,onboarding,onboarding,0
164,Geral,carregamento,carregamento,0
164,Geral,relatórios,relatorio,2
164,Geral,suporte,suporte,0
164,Geral,pediu,pix,3
165,Suporte,tudo,saldo,3
165,Suporte,certo,cartao,2
166,Produto,extrato,extrato,0
166,Produto,suporte,suporte,0
166,Produto,pediu,pix,3
166,Produto,carregamento,carregamento,0
166,Produto,relatórios,relatorio,2
166,Produto,sitema,sistema,1
167,Suporte,integrar,integracao,3
167,Suporte,sistema,sistema,0
167,Suporte,integração,integracao,2
167,Suporte,duas,bug,3
168,Suporte,suporte,suporte,0
168,Suporte,pediu,pix,3
168,Suporte,erro,erro,0
168,Suporte,relatório,relatorio,1
168,Suporte,cartão,cartao,1
168,Suporte,relatório,relatorio,1
168,Suporte,cartão,cartao,1
168,Suporte,duas,bug,3
168,Suporte,relatório,relatorio,1
168,Suporte,erro,erro,0
168,Suporte,relatórios,relatorio,2
168,Suporte,cartão,cartao,1
169,Produto,consultar,consultor,1
169,Produto,limite,limite,0
169,Produto,duas,bug,3
169,Produto,carregamento,carregamento,0
169,Produto,relatórios,relatorio,2
169,Produto,erro,erro,0
169,Produto,consultar,consultor,1
169,Produto,limite,limite,0
169,Produto,atendimento,atendimento,0
170,Produto,atendimento,atendimento,0
170,Produto,relatórios,relatorio,2
170,Produto,suporte,suporte,0
170,Produto,pediu,pix,3
170,Produto,carregamento,carregamento,0
170,Produto,relatórios,relatorio,2
171,Produto,cadastro,cadastro,0
171,Produto,performance,performance,0
171,Produto,duas,bug,3
171,Produto,atendimento,atendimento,0
171,Produto,carregamento,carregamento,0
171,Produto,relatórios,relatorio,2
171,Produto,performance,performance,0
173,Suporte,integração,integracao,2
173,Suporte,bugou,bug,2
173,Suporte,demoro,erro,3
173,Suporte,sitema,sistema,1
174,Suporte,boleto,boleto,0
174,Suporte,duas,bug,3
174,Suporte,atendimento,atendimento,0
175,Produto,integração,integracao,2
175,Produto,carregamento,carregamento,0
175,Produto,relatórios,relatorio,2
175,Produto,platafroma,plataforma,2
176,Produto,atendimento,atendimento,0
176,Produto,suporte,suporte,0
176,Produto,pediu,pix,3
176,Produto,limite,limite,0
176,Produto,erro,erro,0
176,Produto,integrar,integracao,3
176,Produto,sistema,sistema,0
176,Produto,limite,limite,0
177,Suporte,performance,performance,0
177,Suporte,atendimento,atendimento,0
177,Suporte,suporte,suporte,0
177,Suporte,pediu,pix,3
177,Suporte,performance,performance,0
177,Suporte,naum,api,3
177,Suporte,sitema,sistema,1
178,Geral,pagamentos,pagamento,1
178,Geral,suporte,suporte,0
178,Geral,pediu,pix,3
178,Geral,erro,erro,0
178,Geral,boleto,boleto,0
178,Geral,ploblema,problema,1
178,Geral,naum,api,3
178,Geral,bugou,bug,2
179,Suporte,consultar,consultor,1
179,Suporte,saldo,saldo,0
179,Suporte,erro,erro,0
179,Suporte,usabilidade,usabilidade,0
179,Suporte,consultar,consultor,1
179,Suporte,saldo,saldo,0
179,Suporte,duas,bug,3
179,Suporte,carregamento,carregamento,0
179,Suporte,relatórios,relatorio,2
181,Pós-venda,suporte,suporte,0
181,Pós-venda,pediu,pix,3
181,Pós-venda,atendimento,atendimento,0
182,Geral,consultar,consultor,1
182,Geral,saldo,saldo,0
182,Geral,duas,bug,3
183,Produto,cadastro,cadastro,0
183,Produto,performance,performance,0
183,Produto,duas,bug,3
183,Produto,suporte,suporte,0
183,Produto,pediu,pix,3
184,Suporte,carregamento,carregamento,0
184,Suporte,relatórios,relatorio,2
184,Suporte,cadastro,cadastro,0
184,Suporte,suporte,suporte,0
184,Suporte,pediu,pix,3
184,Suporte,atendimnto,atendimento,1
185,Suporte,suporte,suporte,0
185,Suporte,pediu,pix,3
185,Suporte,consultar,consultor,1
185,Suporte,saldo,saldo,0
185,Suporte,erro,erro,0
185,Suporte,performance,performance,0
186,Geral,dashboard,dashboard,0
186,Geral,dashboard,dashboard,0
186,Geral,atendimento,atendimento,0
187,Suporte,integrar,integracao,3
187,Suporte,sistema,sistema,0
187,Suporte,integração,integracao,2
187,Suporte,duas,bug,3
187,Suporte,suporte,suporte,0
187,Suporte,pediu,pix,3
187,Suporte,atendimento,atendimento,0
188,Serviços,suporte,suporte,0
188,Serviços,pediu,pix,3
188,Serviços,atendimento,atendimento,0
189,Suporte,carregamento,carregamento,0
189,Suporte,relatórios,relatorio,2
189,Suporte,limite,limite,0
189,Suporte,integrar,integracao,3
189,Suporte,sistema,sistema,0
189,Suporte,erro,erro,0
189,Suporte,performance,performance,0
189,Suporte,erro,erro,0
189,Suporte,integrar,integracao,3
189,Suporte,sistema,sistema,0
190,Serviços,erro,erro,0
190,Serviços,integrar,integracao,3
190,Serviços,sistema,sistema,0
190,Serviços,naum,api,3
190,Serviços,probelma,problema,2
190,Serviços,demoro,erro,3
191,Produto,relatórios,relatorio,2
191,Produto,erro,erro,0
191,Produto,boleto,boleto,0
192,Produto,relatório,relatorio,1
192,Produto,relatórios,relatorio,2
192,Produto,duas,bug,3
192,Produto,carregamento,carregamento,0
192,Produto,relatórios,relatorio,2
192,Produto,relatórios,relatorio,2
192,Produto,atendimento,atendimento,0
192,Produto,relatórios,relatorio,2
192,Produto,bugou,bug,2
193,Suporte,achei,api,3
193,Suporte,estranho,extrato,3
194,Serviços,suporte,suporte,0
194,Serviços,pediu,pix,3
195,Pós-venda,erro,erro,0
195,Pós-venda,relatório,relatorio,1
195,Pós-venda,extrato,extrato,0
195,Pós-venda,atendimento,atendimento,0
195,Pós-venda,extrato,extrato,0
195,Pós-venda,sitema,sistema,1
195,Pós-venda,naum,api,3
196,Serviços,carregamento,carregamento,0
196,Serviços,relatórios,relatorio,2
196,Serviços,integração,integracao,2
196,Serviços,erro,erro,0
196,Serviços,cadastro,cadastro,0
196,Serviços,ploblema,problema,1
197,Suporte,tudo,saldo,3
197,Suporte,certo,cartao,2
198,Serviços,consultar,consultor,1
198,Serviços,saldo,saldo,0
198,Serviços,dashboard,dashboard,0
198,Serviços,duas,bug,3
198,Serviços,consultar,consultor,1
198,Serviços,saldo,saldo,0
198,Serviços,erro,erro,0
198,Serviços,usabilidade,usabilidade,0
198,Serviços,atendimento,atendimento,0
198,Serviços,carregamento,carregamento,0
198,Serviços,relatórios,relatorio,2
199,Suporte,suporte,suporte,0
199,Suporte,pediu,pix,3
199,Suporte,transferência,transferencia,1
199,Suporte,erro,erro,0
199,Suporte,login,login,0
199,Suporte,atendimento,atendimento,0
199,Suporte,integração,integracao,2
200,Produto,carregamento,carregamento,0
200,Produto,relatórios,relatorio,2
200,Produto,login,login,0
200,Produto,transferência,transferencia,1
200,Produto,login,login,0
200,Produto,duas,bug,3
200,Produto,login,login,0
200,Produto,atendimento,atendimento,0
201,Geral,cartão,cartao,1
201,Geral,carregamento,carregamento,0
201,Geral,relatórios,relatorio,2
201,Geral,cartão,cartao,1
201,Geral,erro,erro,0
201,Geral,cadastro,cadastro,0
201,Geral,platafroma,plataforma,2
202,Produto,pagamento,pagamento,0
202,Produto,erro,erro,0
202,Produto,cartão,cartao,1
202,Produto,atendimento,atendimento,0
202,Produto,erro,erro,0
202,Produto,pagamento,pagamento,0
203,Suporte,tudo,saldo,3
203,Suporte,certo,cartao,2
205,Suporte,atendimento,atendimento,0
205,Suporte,suporte,suporte,0
205,Suporte,pediu,pix,3
205,Suporte,relatório,relatorio,1
205,Suporte,relatórios,relatorio,2
205,Suporte,duas,bug,3
205,Suporte,bugou,bug,2
206,Suporte,pagamento,pagamento,0
206,Suporte,erro,erro,0
206,Suporte,carregamento,carregamento,0
206,Suporte,relatórios,relatorio,2
206,Suporte,atendimento,atendimento,0
206,Suporte,performance,performance,0
206,Suporte,atendimnto,atendimento,1
206,Suporte,ploblema,problema,1
207,Suporte,relatório,relatorio,1
207,Suporte,erro,erro,0
207,Suporte,dashboard,dashboard,0
207,Suporte,atendimento,atendimento,0
207,Suporte,carregamento,carregamento,0
207,Suporte,relatórios,relatorio,2
207,Suporte,bugou,bug,2
208,Suporte,consultar,consultor,1
208,Suporte,limite,limite,0
208,Suporte,erro,erro,0
208,Suporte,usabilidade,usabilidade,0
208,Suporte,atendimento,atendimento,0
208,Suporte,erro,erro,0
208,Suporte,consultar,consultor,1
208,Suporte,limite,limite,0
208,Suporte,platafroma,plataforma,2
209,Produto,integração,integracao,2
209,Produto,integração,integracao,2
209,Produto,atendimento,atendimento,0
209,Produto,erro,erro,0
209,Produto,relatório,relatorio,1
210,Produto,consultar,consultor,1
210,Produto,saldo,saldo,0
210,Produto,login,login,0
210,Produto,duas,bug,3
212,Suporte,relatório,relatorio,1
212,Suporte,login,login,0
212,Suporte,duas,bug,3
212,Suporte,carregamento,carregamento,0
212,Suporte,relatórios,relatorio,2
212,Suporte,login,login,0
213,Suporte,tudo,saldo,3
213,Suporte,certo,cartao,2
214,Geral,transferência,transferencia,1
214,Geral,erro,erro,0
214,Geral,relatórios,relatorio,2
214,Geral,carregamento,carregamento,0
214,Geral,relatórios,relatorio,2
214,Geral,suporte,suporte,0
214,Geral,pediu,pix,3
215,Suporte,tudo,saldo,3
215,Suporte,certo,cartao,2
216,Produto,erro,erro,0
216,Produto,boleto,boleto,0
216,Produto,platafroma,plataforma,2
217,Serviços,erro,erro,0
217,Serviços,integrar,integracao,3
217,Serviços,sistema,sistema,0
217,Serviços,carregamento,carregamento,0
217,Serviços,relatórios,relatorio,2
217,Serviços,integrar,integracao,3
217,Serviços,sistema,sistema,0
217,Serviços,cartão,cartao,1
217,Serviços,duas,bug,3
217,Serviços,suporte,suporte,0
217,Serviços,pediu,pix,3
218,Suporte,atendimento,atendimento,0
218,Suporte,consultar,consultor,1
218,Suporte,saldo,saldo,0
218,Suporte,pagamentos,pagamento,1
218,Suporte,duas,bug,3
218,Suporte,consultar,consultor,1
218,Suporte,saldo,saldo,0
218,Suporte,erro,erro,0
218,Suporte,relatórios,relatorio,2
219,Serviços,carregamento,carregamento,0
219,Serviços,relatórios,relatorio,2
219,Serviços,atendimento,atendimento,0
219,Serviços,pagamento,pagamento,0
219,Serviços,erro,erro,0
219,Serviços,pagamentos,pagamento,1
219,Serviços,erro,erro,0
219,Serviços,pagamento,pagamento,0
220,Serviços,boleto,boleto,0
220,Serviços,erro,erro,0
220,Serviços,login,login,0
220,Serviços,erro,erro,0
220,Serviços,boleto,boleto,0
220,Serviços,atendimento,atendimento,0
220,Serviços,suporte,suporte,0
220,Serviços,pediu,pix,3
222,Geral,extrato,extrato,0
222,Geral,erro,erro,0
222,Geral,consultar,consultor,1
222,Geral,limite,limite,0
222,Geral,carregamento,carregamento,0
222,Geral,relatórios,relatorio,2
222,Geral,suporte,suporte,0
222,Geral,pediu,pix,3
222,Geral,bugou,bug,2
223,Suporte,atendimento,atendimento,0
223,Suporte,erro,erro,0
223,Suporte,transferência,transferencia,1
223,Suporte,transferência,transferencia,1
223,Suporte,performance,performance,0
223,Suporte,duas,bug,3
224,Produto,carregamento,carregamento,0
224,Produto,relatórios,relatorio,2
224,Produto,consultar,consultor,1
224,Produto,limite,limite,0
224,Produto,dashboard,dashboard,0
224,Produto,duas,bug,3
224,Produto,dashboard,dashboard,0
224,Produto,demoro,erro,3
225,Geral,tudo,saldo,3
225,Geral,certo,cartao,2
226,Produto,relatórios,relatorio,2
226,Produto,suporte,suporte,0
226,Produto,pediu,pix,3
226,Produto,carregamento,carregamento,0
226,Produto,relatórios,relatorio,2
227,Suporte,suporte,suporte,0
227,Suporte,pediu,pix,3
227,Suporte,boleto,boleto,0
227,Suporte,erro,erro,0
227,Suporte,limite,limite,0
227,Suporte,pagamentos,pagamento,1
228,Produto,cartão,cartao,1
228,Produto,atendimento,atendimento,0
229,Serviços,atendimento,atendimento,0
229,Serviços,extrato,extrato,0
229,Serviços,carregamento,carregamento,0
229,Serviços,relatórios,relatorio,2
229,Serviços,extrato,extrato,0
230,Serviços,atendimento,atendimento,0
230,Serviços,erro,erro,0
230,Serviços,cadastro,cadastro,0
230,Serviços,cadastro,cadastro,0
230,Serviços,erro,erro,0
230,Serviços,cartão,cartao,1
230,Serviços,suporte,suporte,0
230,Serviços,pediu,pix,3
230,Serviços,platafroma,plataforma,2
230,Serviços,probelma,problema,2
231,Produto,dashboard,dashboard,0
231,Produto,suporte,suporte,0
231,Produto,pediu,pix,3
231,Produto,consultar,consultor,1
231,Produto,limite,limite,0
231,Produto,erro,erro,0
231,Produto,onboarding,onboarding,0
231,Produto,atendimento,atendimento,0
231,Produto,sitema,sistema,1
232,Produto,consultar,consultor,1
232,Produto,limite,limite,0
232,Produto,cartão,cartao,1
232,Produto,duas,bug,3
232,Produto,atendimento,atendimento,0
232,Produto,erro,erro,0
232,Produto,consultar,consultor,1
232,Produto,limite,limite,0
232,Produto,cartão,cartao,1
232,Produto,cartão,cartao,1
232,Produto,demoro,erro,3
232,Produto,sitema,sistema,1
233,Pós-venda,suporte,suporte,0
233,Pós-venda,pediu,pix,3
233,Pós-venda,consultar,consultor,1
233,Pós-venda,saldo,saldo,0
233,Pós-venda,erro,erro,0
233,Pós-venda,dashboard,dashboard,0
234,Produto,carregamento,carregamento,0
234,Produto,relatórios,relatorio,2
234,Produto,integrar,integracao,3
234,Produto,sistema,sistema,0
234,Produto,duas,bug,3
235,Suporte,atendimento,atendimento,0
235,Suporte,performance,performance,0
235,Suporte,integrar,integracao,3
235,Suporte,sistema,sistema,0
235,Suporte,erro,erro,0
235,Suporte,suporte,suporte,0
235,Suporte,pediu,pix,3
236,Produto,boleto,boleto,0
236,Produto,limite,limite,0
236,Produto,duas,bug,3
236,Produto,erro,erro,0
236,Produto,boleto,boleto,0
237,Geral,relatórios,relatorio,2
237,Geral,integrar,integracao,3
237,Geral,sistema,sistema,0
237,Geral,erro,erro,0
237,Geral,carregamento,carregamento,0
237,Geral,relatórios,relatorio,2
237,Geral,erro,erro,0
237,Geral,integrar,integracao,3
237,Geral,sistema,sistema,0
237,Geral,sitema,sistema,1
237,Geral,bugou,bug,2
238,Serviços,consultar,consultor,1
