id_comentario,responsavel,entidade,tipo
3557,Suporte,Precisei,LOC
3557,Suporte,Tentei,PER
3557,Suporte,dashboard,PER
3558,Geral,Tentei,PER
3558,Geral,naum,LOC
3559,Serviços,Tentei,PER
3559,Serviços,dashboard,PER
3560,Produto,onboarding,PER
3563,Suporte,Tentei,PER
3564,Geral,Tentei,PER
3564,Geral,Precisei,LOC
3565,Serviços,Tentei,PER
3566,Suporte,Tentei,PER
3566,Suporte,Precisei,LOC
3568,Suporte,Regular,LOC
3569,Produto,Precisei,LOC
3572,Produto,Precisei,LOC
3572,Produto,Tentei,PER
3572,Produto,vcs sitema,PER
3574,Produto,platafroma,LOC
3575,Produto,Tentei,PER
3575,Produto,Precisei,LOC
3575,Produto,onboarding,MISC
3577,Pós-venda,Tentei,PER
3577,Pós-venda,demoro platafroma ploblema,PER
3578,Produto,Tentei,PER
3578,Produto,Precisei,LOC
3579,Suporte,Precisei,LOC
3579,Suporte,Tentei,PER
3580,Suporte,Tentei,PER
3581,Suporte,Tentei,PER
3583,Produto,Tentei,PER
3583,Produto,dashboard,PER
3587,Produto,Normal,LOC
3588,Produto,Tentei,PER
3589,Suporte,Tentei,PER
3590,Serviços,Precisei,LOC
3591,Suporte,Tentei,PER
3591,Suporte,Precisei,LOC
3593,Pós-venda,dashboard,LOC
3593,Pós-venda,limite,PER
3594,Suporte,Tentei,PER
3594,Suporte,Precisei,LOC
3595,Pós-venda,Tentei,PER
3595,Pós-venda,Precisei,LOC
3596,Produto,Tentei,PER
3598,Serviços,Precisei,LOC
3600,Suporte,Tentei,PER
3601,Produto,Tentei,PER
3601,Produto,Precisei,LOC
3602,Serviços,Precisei,LOC
3604,Produto,Tentei,PER
3606,Produto,Precisei,LOC
3610,Produto,Precisei,LOC
3610,Produto,naum,LOC
3611,Serviços,Tentei,PER
3611,Serviços,Precisei,LOC
3613,Suporte,Precisei,LOC
3615,Geral,Tentei,PER
3616,Produto,Precisei,LOC
3618,Geral,Tentei,PER
3619,Produto,Tentei,PER
3619,Produto,chat,PER
3621,Serviços,Precisei,LOC
3621,Serviços,Tentei,PER
3622,Produto,Precisei,LOC
3623,Produto,Precisei,LOC
3625,Produto,Precisei,LOC
3625,Produto,vcs sitema travano,PER
3626,Produto,Precisei,LOC
3626,Produto,Tentei,PER
3628,Suporte,onboarding,PER
3628,Suporte,Precisei,LOC
3629,Suporte,Tentei,PER
3629,Suporte,Precisei,LOC
3631,Produto,Tentei,PER
3631,Produto,Precisei,LOC
3633,Suporte,Precisei,LOC
3634,Serviços,Tentei,PER
3634,Serviços,Precisei,LOC
3635,Produto,Precisei,LOC
3635,Produto,ploblema probelma demoro,PER
3636,Suporte,Precisei,LOC
3636,Suporte,Tentei,PER
3637,Produto,Tentei,PER
3638,Suporte,relatórios,PER
3638,Suporte,Tentei,PER
3639,Produto,probelma demoro,PER
3640,Suporte,Precisei,LOC
3641,Produto,Precisei,LOC
3642,Produto,Precisei,LOC
3644,Geral,Tentei,PER
3645,Suporte,Precisei,LOC
3648,Pós-venda,Precisei,LOC
3648,Pós-venda,probelma naum demoro,PER
3649,Produto,Precisei,LOC
3651,Serviços,Ok,LOC
3652,Suporte,Tentei,PER
3652,Suporte,onboarding,PER
3652,Suporte,Precisei,LOC
3653,Serviços,Precisei,LOC
3653,Serviços,Tentei,PER
3657,Suporte,Precisei,LOC
3658,Geral,Tentei,PER
3658,Geral,Precisei,LOC
3660,Suporte,Tentei,PER
3660,Suporte,onboarding,PER
3661,Produto,Tentei,PER
3663,Produto,Tentei,PER
3665,Pós-venda,Precisei,LOC
3665,Pós-venda,Tentei,PER
3666,Produto,Precisei,LOC
3666,Produto,Tentei,PER
3668,Suporte,Tentei,PER
3668,Suporte,dashboard,PER
3669,Produto,Regular,LOC
3671,Pós-venda,Precisei,LOC
3671,Pós-venda,Tentei,PER
3672,Suporte,Precisei,LOC
3678,Produto,travano sitema ploblema,PER
3679,Produto,cadastro,LOC
3679,Produto,msg naum probelma,ORG
3680,Suporte,Precisei,LOC
3681,Serviços,Tentei,PER
3681,Serviços,naum,PER
3684,Produto,Precisei,LOC
3684,Produto,Tentei,PER
3685,Suporte,limite,PER
3685,Suporte,Tentei,PER
3686,Suporte,Ok,LOC
3687,Suporte,Precisei,LOC
3688,Suporte,Precisei,LOC
3688,Suporte,chat,PER
3689,Suporte,Precisei,LOC
3689,Suporte,travano,LOC
3691,Produto,Tentei,PER
3691,Produto,ploblema naum platafroma,PER
3692,Produto,Precisei,LOC
3692,Produto,dashboard,PER
3693,Serviços,Tentei,PER
3694,Suporte,Tentei,PER
3694,Suporte,vcs demoro probelma,PER
3696,Suporte,Precisei,LOC
3697,Produto,Precisei,LOC
3697,Produto,Tentei,PER
3698,Geral,Precisei,LOC
3699,Pós-venda,Precisei,LOC
3700,Geral,Precisei,LOC
3700,Geral,Tentei,PER
3701,Produto,Tentei,PER
3702,Serviços,Tentei,PER
3702,Serviços,travano vcs,PER
3703,Serviços,naum,LOC
3704,Serviços,Precisei,LOC
3705,Serviços,Precisei,LOC
3707,Serviços,Precisei,LOC
3707,Serviços,Tentei,PER
3709,Produto,chat,PER
3713,Suporte,onboarding,PER
3713,Suporte,Precisei,LOC
3714,Serviços,Precisei,LOC
3714,Serviços,ploblema vcs,PER
3715,Geral,Tentei,PER
3715,Geral,Precisei,LOC
3715,Geral,naum demoro,PER
3718,Suporte,Tentei,PER
3718,Suporte,dashboard,PER
3721,Serviços,Regular,LOC
3722,Suporte,Tentei,PER
3723,Produto,Precisei,LOC
3723,Produto,Tentei,PER
3725,Produto,Tentei,PER
3725,Produto,travano,PER
3726,Suporte,Tentei,PER
3728,Geral,Tentei,PER
3730,Pós-venda,Ok,LOC
3731,Pós-venda,Tentei,PER
3731,Pós-venda,Precisei,LOC
3731,Pós-venda,vcs travano,PER
3734,Produto,Precisei,LOC
3736,Suporte,Regular,LOC
3737,Suporte,Tentei,PER
3738,Suporte,Tentei,PER
3739,Suporte,Precisei,LOC
3740,Suporte,Precisei,LOC
3741,Suporte,Precisei,LOC
3744,Produto,Precisei,LOC
3745,Suporte,relatórios,PER
3745,Suporte,Tentei,PER
3747,Suporte,Precisei,LOC
3748,Produto,Precisei,LOC
3748,Produto,onboarding,PER
3750,Serviços,Tentei,PER
3750,Serviços,onboarding,MISC
3751,Suporte,Normal,LOC
3752,Produto,Tentei,PER
3753,Produto,Tentei,PER
3753,Produto,cadastro,LOC
3754,Suporte,Tentei,PER
3755,Produto,Precisei,LOC
3755,Produto,Tentei,PER
3755,Produto,naum,LOC
3756,Produto,Tentei,PER
3757,Serviços,limite,PER
3760,Geral,Precisei,LOC
3761,Suporte,Precisei,LOC
3762,Serviços,Tentei,PER
3762,Serviços,login,PER
3765,Produto,dashboard,PER
3766,Suporte,Tentei,PER
3767,Serviços,Precisei,LOC
3769,Suporte,Precisei,LOC
3769,Suporte,Tentei,PER
3769,Suporte,naum probelma,PER
3773,Serviços,Ok,LOC
3775,Pós-venda,Tentei,PER
3776,Suporte,Precisei,LOC
3776,Suporte,Tentei,PER
3779,Serviços,Normal,LOC
3782,Suporte,Tentei,PER
3783,Pós-venda,Tentei,PER
3783,Pós-venda,dashboard,PER
3783,Pós-venda,dashboard,PER
3784,Pós-venda,Tentei,PER
3785,Produto,Precisei,LOC
3786,Pós-venda,Precisei,LOC
3786,Pós-venda,Tentei,PER
3786,Pós-venda,vcs,PER
3787,Suporte,Precisei,LOC
3788,Pós-venda,Precisei,LOC
3788,Pós-venda,Tentei,PER
3789,Produto,Tentei,PER
3790,Serviços,vcs,PER
3791,Suporte,Tentei,PER
3791,Suporte,Precisei,LOC
3792,Produto,naum,LOC
3793,Geral,onboarding,PER
3794,Serviços,Tentei,PER
3795,Geral,Tentei,PER
3795,Geral,Precisei,LOC
3799,Pós-venda,Tentei,PER
3800,Geral,Tentei,PER
3800,Geral,Precisei,LOC
3800,Geral,ploblema,LOC
3801,Suporte,onboarding,MISC
3802,Produto,Tentei,PER
3803,Suporte,Tentei,PER
3803,Suporte,dashboard,PER
3803,Suporte,Precisei,LOC
3804,Produto,dashboard,PER
3804,Produto,Tentei,PER
3804,Produto,dashboard,PER
3806,Suporte,Precisei,LOC
3807,Geral,Precisei,LOC
3808,Suporte,Tentei,PER
3808,Suporte,Precisei,LOC
3809,Suporte,Precisei,LOC
3811,Pós-venda,Regular,LOC
3813,Geral,Tentei,PER
3813,Geral,dashboard,PER
3813,Geral,dashboard,PER
3814,Suporte,Tentei,PER
3814,Suporte,dashboard,PER
3814,Suporte,Precisei,LOC
3815,Suporte,Precisei,LOC
3815,Suporte,travano msg,PER
3816,Produto,Precisei,LOC
3816,Produto,vcs,PER
3818,Suporte,Precisei,LOC
3819,Geral,Precisei,LOC
3820,Produto,Precisei,LOC
3821,Produto,Precisei,LOC
3821,Produto,Tentei,PER
3822,Pós-venda,Tentei,PER
3822,Pós-venda,Precisei,LOC
3823,Suporte,Tentei,PER
3824,Geral,Tentei,PER
3825,Suporte,Precisei,LOC
3826,Geral,Tentei,PER
3828,Serviços,Tentei,PER
3828,Serviços,vcs sitema,PER
3829,Pós-venda,Precisei,LOC
3829,Pós-venda,Tentei,PER
3835,Suporte,Tentei,PER
3836,Serviços,Precisei,LOC
3836,Serviços,dashboard,LOC
3837,Serviços,onboarding,MISC
3837,Serviços,Tentei,PER
3837,Serviços,vcs,PER
3838,Pós-venda,Precisei,LOC
3840,Geral,Tentei,PER
3841,Suporte,Tentei,PER
3841,Suporte,Precisei,LOC
3842,Suporte,Precisei,LOC
3843,Suporte,Tentei,PER
3845,Produto,Precisei,LOC
3845,Produto,naum,LOC
3846,Serviços,Tentei,PER
3847,Geral,Precisei,LOC
3849,Suporte,dashboard,PER
3849,Suporte,naum demoro msg,PER
3851,Suporte,dashboard,PER
3854,Geral,Tentei,PER
3855,Suporte,naum,LOC
3856,Produto,Precisei,LOC
3857,Pós-venda,dashboard,PER
3857,Pós-venda,Precisei,LOC
3858,Suporte,Tentei,PER
3859,Serviços,Tentei,PER
3860,Produto,Tentei,PER
3860,Produto,Precisei,LOC
3861,Produto,Precisei,LOC
3861,Produto,ploblema naum,PER
3862,Suporte,Precisei,LOC
3863,Pós-venda,Tentei,PER
3864,Serviços,Tentei,PER
3867,Serviços,Tentei,PER
3868,Produto,demoro vcs,PER
3870,Suporte,Tentei,PER
3870,Suporte,Precisei,LOC
3871,Suporte,Tentei,PER
3873,Serviços,Tentei,PER
3874,Produto,Precisei,LOC
3874,Produto,Tentei,PER
3875,Geral,Precisei,LOC
3875,Geral,ploblema probelma,PER
3876,Serviços,Precisei,LOC
3877,Suporte,Tentei,PER
3878,Suporte,Tentei,PER
3878,Suporte,Precisei,LOC
3879,Produto,onboarding,PER
3879,Produto,Precisei,LOC
3880,Produto,Precisei,LOC
3881,Suporte,Tentei,PER
3882,Geral,vcs,LOC
3883,Serviços,Tentei,PER
3884,Produto,Tentei,PER
3885,Produto,Tentei,PER
3886,Suporte,Precisei,LOC
3887,Serviços,Precisei,LOC
3887,Serviços,Tentei,PER
3889,Produto,dashboard,PER
3890,Suporte,Tentei,PER
3890,Suporte,Precisei,LOC
3894,Geral,Precisei,LOC
3894,Geral,Tentei,PER
3899,Suporte,Tentei,PER
3900,Produto,Precisei,LOC
3901,Serviços,Precisei,LOC
3904,Suporte,Tentei,PER
3907,Suporte,Tentei,PER
3907,Suporte,dashboard,PER
3908,Suporte,Precisei,LOC
3910,Produto,Precisei,LOC
3910,Produto,Tentei,PER
3911,Serviços,Precisei,LOC
3912,Geral,Tentei,PER
3913,Serviços,Precisei,LOC
3914,Produto,Ok,LOC
3916,Produto,Normal,LOC
3917,Geral,Tentei,PER
3919,Produto,Precisei,LOC
3919,Produto,Tentei,PER
3920,Suporte,Precisei,LOC
3921,Suporte,Tentei,PER
3923,Produto,Tentei,PER
3924,Suporte,Precisei,LOC
3924,Suporte,Tentei,PER
3925,Serviços,Tentei,PER
3925,Serviços,Precisei,LOC
3927,Serviços,Precisei,LOC
3928,Produto,limite,PER
3928,Produto,Tentei,PER
3928,Produto,naum,LOC
3929,Produto,Tentei,PER
3931,Suporte,vcs naum,PER
3932,Serviços,Tentei,PER
3934,Geral,Precisei,LOC
3935,Serviços,Precisei,LOC
3936,Suporte,Tentei,PER
3936,Suporte,Precisei,LOC
3938,Suporte,Precisei,LOC
3941,Suporte,Precisei,LOC
3943,Produto,Tentei,PER
3943,Produto,Precisei,LOC
3944,Produto,Tentei,PER
3945,Suporte,Precisei,LOC
3947,Produto,Precisei,LOC
3950,Suporte,Tentei,PER
3951,Serviços,Precisei,LOC
3951,Serviços,Tentei,PER
3951,Serviços,naum,LOC
3952,Suporte,Precisei,LOC
3953,Pós-venda,Precisei,LOC
3954,Serviços,Tentei,PER
3955,Produto,Tentei,PER
3958,Produto,dashboard,LOC
3959,Suporte,onboarding,PER
3959,Suporte,Tentei,PER
3959,Suporte,Precisei,LOC
3960,Serviços,ploblema qdo,PER
3967,Produto,Precisei,LOC
3968,Serviços,Precisei,LOC
3969,Serviços,Tentei,PER
3969,Serviços,Precisei,LOC
3970,Produto,Tentei,PER
3971,Produto,Tentei,PER
3972,Suporte,Tentei,PER
3974,Suporte,dashboard,PER
3975,Suporte,Precisei,LOC
3975,Suporte,travano,PER
3976,Geral,Tentei,PER
3978,Serviços,dashboard,PER
3978,Serviços,Precisei,LOC
3979,Pós-venda,Precisei,LOC
3980,Suporte,Precisei,LOC
3981,Serviços,Precisei,LOC
3982,Produto,Tentei,PER
3982,Produto,Precisei,LOC
3983,Suporte,naum,LOC
3986,Suporte,Tentei,PER
3987,Suporte,Precisei,LOC
3989,Geral,cadastro,LOC
3990,Suporte,Tentei,PER
3991,Serviços,Precisei,LOC
3993,Produto,chat,PER
3994,Geral,Precisei,LOC
3995,Serviços,Precisei,LOC
3996,Suporte,Precisei,LOC
3996,Suporte,vcs,LOC
3998,Geral,Tentei,PER
3999,Geral,Tentei,PER
3999,Geral,Precisei,LOC
4001,Suporte,Precisei,LOC
4002,Produto,onboarding,PER
4002,Produto,Precisei,LOC
4004,Suporte,Tentei,PER
4005,Suporte,cadastro,LOC
4006,Produto,Tentei,PER
4007,Suporte,Tentei,PER
4009,Pós-venda,Precisei,LOC
4010,Produto,Tentei,PER
4012,Geral,Tentei,PER
4014,Geral,Tentei,PER
4014,Geral,onboarding,PER
4014,Geral,naum,LOC
4015,Suporte,Tentei,PER
4016,Geral,Tentei,PER
4016,Geral,dashboard,PER
4017,Suporte,Precisei,LOC
4017,Suporte,Tentei,PER
4021,Produto,Tentei,PER
4022,Pós-venda,Precisei,LOC
4022,Pós-venda,Tentei,PER
4022,Pós-venda,dashboard,PER
4027,Suporte,Tentei,PER
4028,Suporte,Precisei,LOC
4029,Produto,Tentei,PER
4031,Geral,Regular,LOC
4033,Serviços,Tentei,PER
4035,Produto,Tentei,PER
4035,Produto,vcs,LOC
4036,Produto,dashboard,PER
4036,Produto,Precisei,LOC
4037,Serviços,cadastro,LOC
4037,Serviços,Tentei,PER
4038,Suporte,onboarding,MISC
4039,Produto,limite,PER
4039,Produto,Precisei,LOC
4040,Serviços,Tentei,PER
4042,Produto,Tentei,PER
4043,Geral,Tentei,PER
4044,Produto,Tentei,PER
4045,Produto,Tentei,PER
4047,Suporte,Precisei,LOC
4048,Serviços,Tentei,PER
4049,Produto,Tentei,PER
4049,Produto,cadastro,LOC
4052,Pós-venda,login,PER
4053,Produto,Precisei,LOC
4055,Suporte,Tentei,PER
4056,Suporte,Precisei,LOC
4056,Suporte,Tentei,PER
4060,Serviços,Tentei,PER
4061,Suporte,Precisei,LOC
4061,Suporte,Tentei,PER
4064,Geral,Precisei,LOC
4064,Geral,Tentei,PER
4065,Suporte,Regular,LOC
4066,Suporte,login,PER
4066,Suporte,vcs naum,PER
4067,Suporte,Precisei,LOC
4068,Produto,login,PER
4068,Produto,vcs platafroma qdo,PER
4069,Suporte,Precisei,LOC
4069,Suporte,Tentei,PER
4070,Produto,dashboard,PER
4070,Produto,vcs qdo demoro,PER
4071,Produto,Precisei,LOC
4071,Produto,Tentei,PER
4074,Geral,Precisei,LOC
4075,Geral,Tentei,PER
4075,Geral,demoro naum,PER
4076,Produto,Tentei,PER
4077,Produto,Tentei,PER
4078,Geral,Precisei,LOC
4079,Suporte,Tentei,PER
4079,Suporte,Precisei,LOC
4080,Suporte,Tentei,PER
4080,Suporte,Precisei,LOC
4084,Suporte,Precisei,LOC
4085,Produto,Tentei,PER
4086,Geral,Tentei,PER
4086,Geral,Precisei,LOC
4086,Geral,vcs platafroma atendimnto,PER
4087,Suporte,Precisei,LOC
4087,Suporte,Tentei,PER
4088,Serviços,Precisei,LOC
4089,Geral,Tentei,PER
4089,Geral,Precisei,LOC
4089,Geral,platafroma,LOC
4090,Geral,Precisei,LOC
4092,Pós-venda,Ok,LOC
4093,Pós-venda,limite,PER
4094,Suporte,Ok,LOC
4095,Produto,Tentei,PER
4096,Suporte,Precisei,LOC
4097,Serviços,Precisei,LOC
4097,Serviços,Tentei,PER
4097,Serviços,platafroma,LOC
4101,Suporte,Tentei,PER
4102,Pós-venda,naum,LOC
4103,Suporte,Normal,LOC
4104,Serviços,Tentei,PER
4104,Serviços,onboarding,PER
4106,Suporte,Precisei,LOC
4108,Suporte,Tentei,PER
4110,Produto,Tentei,PER
4111,Suporte,Tentei,PER
4111,Suporte,Precisei,LOC
4112,Pós-venda,Tentei,PER
4113,Pós-venda,Precisei,LOC
4115,Suporte,Precisei,LOC
4117,Suporte,Precisei,LOC
4117,Suporte,naum vcs sitema,PER
4118,Suporte,Tentei,PER
4119,Suporte,Tentei,PER
4119,Suporte,Precisei,LOC
4120,Produto,dashboard,PER
4120,Produto,Tentei,PER
4120,Produto,dashboard,PER
4120,Produto,Precisei,LOC
4122,Suporte,Precisei,LOC
4124,Serviços,Precisei,LOC
4125,Suporte,dashboard,PER
4126,Geral,Precisei,LOC
4127,Suporte,probelma vcs,PER
4128,Suporte,Precisei,LOC
4129,Suporte,Precisei,LOC
4129,Suporte,ploblema demoro,PER
4131,Suporte,Precisei,LOC
4131,Suporte,naum,PER
4135,Serviços,Precisei,LOC
4135,Serviços,Tentei,PER
4138,Pós-venda,Precisei,LOC
4139,Suporte,Tentei,PER
4140,Geral,Normal,LOC
4141,Produto,Tentei,PER
4142,Suporte,Tentei,PER
4143,Suporte,Precisei,LOC
4144,Produto,Precisei,LOC
4145,Geral,Tentei,PER
4145,Geral,dashboard,PER
4145,Geral,dashboard,PER
4147,Geral,Precisei,LOC
4148,Suporte,Precisei,LOC
4150,Suporte,Precisei,LOC
4150,Suporte,Tentei,PER
4152,Serviços,Tentei,PER
4153,Produto,Precisei,LOC
4154,Suporte,Precisei,LOC
4155,Suporte,Precisei,LOC
4155,Suporte,dashboard,PER
4157,Suporte,Precisei,LOC
4158,Produto,Precisei,LOC
4159,Geral,Precisei,LOC
4160,Geral,probelma ploblema,PER
4161,Produto,Precisei,LOC
4162,Produto,Tentei,PER
4162,Produto,Precisei,LOC
4163,Produto,Precisei,LOC
4164,Serviços,Precisei,LOC
4165,Suporte,Tentei,PER
4165,Suporte,naum,LOC
4171,Geral,Precisei,LOC
4172,Suporte,Precisei,LOC
4172,Suporte,Tentei,PER
4173,Produto,Precisei,LOC
4173,Produto,Tentei,PER
4173,Produto,ploblema,PER
4174,Produto,limite,PER
4175,Suporte,Tentei,PER
4175,Suporte,onboarding,LOC
4175,Suporte,limite,PER
4175,Suporte,Precisei,LOC
4178,Produto,Precisei,LOC
4179,Serviços,Precisei,LOC
4181,Serviços,dashboard,LOC
4182,Produto,Tentei,PER
4182,Produto,demoro platafroma,PER
4183,Produto,Precisei,LOC
4183,Produto,Tentei,PER
4184,Suporte,Precisei,LOC
4186,Serviços,chat,PER
4187,Suporte,dashboard,PER
4188,Produto,Precisei,LOC
4190,Suporte,Precisei,LOC
4190,Suporte,Tentei,PER
4193,Suporte,Precisei,LOC
4193,Suporte,login,PER
4194,Produto,Tentei,PER
4195,Pós-venda,Precisei,LOC
4198,Serviços,Tentei,PER
4199,Suporte,Precisei,LOC
4199,Suporte,dashboard,PER
4200,Suporte,Precisei,LOC
4200,Suporte,Tentei,PER
4201,Serviços,Precisei,LOC
4202,Suporte,Precisei,LOC
4202,Suporte,Tentei,PER
4202,Suporte,travano,PER
4203,Suporte,Precisei,LOC
4205,Suporte,Tentei,PER
4205,Suporte,naum,LOC
4206,Serviços,Precisei,LOC
4207,Produto,Precisei,LOC
4209,Produto,Tentei,PER
4211,Serviços,Precisei,LOC
4214,Produto,cadastro,LOC
4214,Produto,Tentei,PER
4214,Produto,dashboard,LOC
4215,Produto,Ok,LOC
4216,Produto,Tentei,PER
4220,Suporte,Tentei,PER
4220,Suporte,travano probelma,PER
4222,Suporte,Precisei,LOC
4222,Suporte,Tentei,PER
4224,Produto,Precisei,LOC
4224,Produto,Tentei,PER
4226,Produto,Tentei,PER
4228,Serviços,dashboard,PER
4228,Serviços,Tentei,PER
4228,Serviços,dashboard,PER
4230,Pós-venda,Tentei,PER
4231,Produto,Tentei,PER
4231,Produto,vcs sitema,PER
4232,Produto,Tentei,PER
4233,Geral,Precisei,LOC
4235,Suporte,Precisei,LOC
4240,Geral,Precisei,LOC
4241,Produto,Tentei,PER
4241,Produto,Precisei,LOC
4241,Produto,ploblema,PER
4242,Geral,Precisei,LOC
4242,Geral,ploblema vcs sitema,PER
4244,Produto,chat,PER
4245,Serviços,Precisei,LOC
4247,Produto,Tentei,PER
4247,Produto,onboarding,PER
4250,Produto,Tentei,PER
4251,Produto,Precisei,LOC
4252,Suporte,Tentei,PER
4252,Suporte,dashboard,PER
4252,Suporte,dashboard,PER
4254,Serviços,Tentei,PER
4254,Serviços,demoro travano,PER
4257,Pós-venda,Precisei,LOC
4257,Pós-venda,Tentei,PER
4258,Suporte,Tentei,PER
4260,Suporte,Tentei,PER
4261,Suporte,Ok,LOC
4262,Produto,Precisei,LOC
4262,Produto,Tentei,PER
4263,Produto,onboarding,PER
4263,Produto,Tentei,PER
4265,Produto,Precisei,LOC
4265,Produto,vcs demoro,PER
4266,Suporte,Precisei,LOC
4267,Pós-venda,Precisei,LOC
4268,Serviços,Precisei,LOC
4268,Serviços,Tentei,PER
4269,Serviços,onboarding,PER
4269,Serviços,Precisei,LOC
4272,Pós-venda,Precisei,LOC
4274,Serviços,vcs platafroma msg,PER
4275,Produto,Precisei,LOC
4275,Produto,Tentei,PER
4276,Suporte,Tentei,PER
4278,Suporte,cadastro,LOC
4279,Geral,Tentei,PER
4283,Produto,Tentei,PER
4284,Suporte,Tentei,PER
4284,Suporte,cadastro,LOC
4284,Suporte,Precisei,LOC
4286,Geral,naum,LOC
4288,Suporte,Precisei,LOC
4289,Produto,Tentei,PER
4290,Produto,Precisei,LOC
4290,Produto,Tentei,PER
4291,Serviços,Precisei,LOC
4292,Produto,vcs sitema,PER
4296,Produto,probelma vcs,PER
4297,Geral,Precisei,LOC
4297,Geral,Tentei,PER
4298,Pós-venda,Tentei,PER
4299,Produto,naum probelma,PER
4300,Produto,Precisei,LOC
4301,Serviços,Tentei,PER
4305,Suporte,Precisei,LOC
4309,Produto,Tentei,PER
4309,Produto,Precisei,LOC
4310,Pós-venda,Tentei,PER
4312,Geral,Tentei,PER
4312,Geral,naum,LOC
4313,Geral,naum,LOC
4314,Suporte,Tentei,PER
4315,Pós-venda,Tentei,PER
4315,Pós-venda,login,PER
4318,Geral,probelma vcs,PER
4320,Produto,Tentei,PER
4320,Produto,Precisei,LOC
4321,Suporte,Tentei,PER
4321,Suporte,onboarding,PER
4321,Suporte,ploblema,LOC
4322,Serviços,Tentei,PER
4323,Produto,Tentei,PER
4324,Produto,Precisei,LOC
4325,Serviços,Tentei,PER
4326,Produto,Regular,LOC
4329,Geral,Precisei,LOC
4330,Suporte,chat,PER
4330,Suporte,msg vcs,PER
4332,Pós-venda,Tentei,PER
4333,Suporte,cadastro,LOC
4335,Suporte,Precisei,LOC
4335,Suporte,Tentei,PER
4338,Serviços,Precisei,LOC
4338,Serviços,Tentei,PER
4339,Suporte,Tentei,PER
4339,Suporte,vcs naum,PER
4342,Serviços,onboarding,MISC
4342,Serviços,Precisei,LOC
4343,Serviços,Precisei,LOC
4344,Suporte,Tentei,PER
4344,Suporte,Precisei,LOC
4345,Geral,Tentei,PER
4347,Suporte,Tentei,PER
4348,Geral,Tentei,PER
4348,Geral,Precisei,LOC
4348,Geral,naum probelma,PER
4350,Suporte,Tentei,PER
4350,Suporte,Precisei,LOC
4350,Suporte,naum,LOC
4351,Produto,Ok,LOC
4353,Pós-venda,Precisei,LOC
4354,Suporte,Ok,LOC
4355,Serviços,Precisei,LOC
4355,Serviços,Tentei,PER
4356,Suporte,Tentei,PER
4357,Suporte,Precisei,LOC
4359,Produto,Tentei,PER
4359,Produto,dashboard,PER
4359,Produto,dashboard,PER
4359,Produto,Precisei,LOC
4361,Produto,Tentei,PER
4362,Produto,Regular,LOC
4363,Pós-venda,Tentei,PER
4364,Suporte,Tentei,PER
4365,Serviços,Precisei,LOC
4365,Serviços,Tentei,PER
4366,Serviços,Tentei,PER
4366,Serviços,Precisei,LOC
4367,Geral,Precisei,LOC
4368,Suporte,Precisei,LOC
4371,Suporte,Precisei,LOC
4372,Produto,Tentei,PER
4373,Serviços,limite,PER
4376,Serviços,Tentei,PER
4377,Pós-venda,Tentei,PER
4378,Suporte,Precisei,LOC
4378,Suporte,Tentei,PER
4379,Produto,Tentei,PER
4381,Produto,Precisei,LOC
4381,Produto,ploblema vcs,PER
4382,Geral,Tentei,PER
4382,Geral,dashboard,PER
4382,Geral,dashboard,PER
4382,Geral,Precisei,LOC
4382,Geral,vcs travano naum,PER
4383,Suporte,Tentei,PER
4388,Produto,platafroma,LOC
4391,Suporte,Precisei,LOC
4392,Produto,Precisei,LOC
4392,Produto,Tentei,PER
4393,Serviços,Tentei,PER
4393,Serviços,Precisei,LOC
4394,Suporte,Precisei,LOC
4395,Suporte,Precisei,LOC
4395,Suporte,vcs naum,PER
4396,Suporte,Precisei,LOC
4397,Suporte,Precisei,LOC
4397,Suporte,Tentei,PER
4399,Suporte,chat,PER
4399,Suporte,Tentei,PER
4399,Suporte,vcs,PER
4400,Serviços,Tentei,PER
4400,Serviços,naum,LOC
4401,Geral,Precisei,LOC
4402,Serviços,Tentei,PER
4402,Serviços,naum,PER
4405,Geral,Tentei,PER
4408,Geral,Precisei,LOC
4408,Geral,Tentei,PER
4409,Geral,Tentei,PER
4409,Geral,Precisei,LOC
4410,Suporte,vcs ploblema,PER
4411,Suporte,dashboard,PER
4411,Suporte,Precisei,LOC
4412,Serviços,naum,LOC
4414,Produto,Tentei,PER
4414,Produto,Precisei,LOC
4415,Serviços,Precisei,LOC
4416,Serviços,Tentei,PER
4417,Produto,Tentei,PER
4417,Produto,dashboard,PER
4417,Produto,dashboard,PER
4420,Serviços,Tentei,PER
4422,Suporte,Precisei,LOC
4422,Suporte,travano ploblema probelma,PER
4423,Suporte,ploblema naum,PER
4425,Suporte,vcs sitema,PER
4427,Serviços,Precisei,LOC
4428,Serviços,cadastro,LOC
4429,Serviços,Tentei,PER
4429,Serviços,naum travano,PER
4431,Suporte,ploblema,PER
4432,Produto,Precisei,LOC
4433,Produto,Ok,LOC
4434,Produto,Precisei,LOC
4434,Produto,Tentei,PER
4435,Geral,Precisei,LOC
4438,Produto,cadastro,LOC
4438,Produto,Tentei,PER
4439,Suporte,Precisei,LOC
4440,Produto,Tentei,PER
4440,Produto,Precisei,LOC
4441,Geral,Tentei,PER
4441,Geral,chat,PER
4443,Suporte,Precisei,LOC
4444,Suporte,Precisei,LOC
4444,Suporte,Tentei,PER
4445,Pós-venda,Tentei,PER
4445,Pós-venda,dashboard,PER
